room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
12621291,1309,3715298,Entire home/apt,,Boston,,Back Bay,67,5.0,3,0.0,,199.0,,Stylish studio in Back Bay,2017-06-10 12:51:45.690757,42.35299,-71.078119,0101000020E61000008F8CD5E6FFC451C053E8BCC62E2D4540
18332030,1309,37476905,Entire home/apt,,Boston,,Beacon Hill,0,0.0,4,1.0,,188.0,,Beacon Hill W/ Private Entry 2 Mins to MGH/Downtow,2017-06-10 12:51:45.685993,42.359601,-71.06412,0101000020E610000040C1C58A1AC451C0F04DD367072E4540
14680277,1309,72882793,Entire home/apt,,Boston,,South End,38,5.0,3,1.0,,189.0,,South End Gem 1BR-  Location!,2017-06-10 12:51:45.683377,42.345492,-71.074562,0101000020E61000008FE1B19FC5C451C0CB83F414392C4540
8340072,1309,43959997,Entire home/apt,,Boston,,Downtown,61,4.5,4,1.0,,195.0,,"Location, Location and Location",2017-06-10 12:51:45.676464,42.354934,-71.062387,0101000020E6100000842C0B26FEC351C0861E317A6E2D4540
15899058,1309,28311782,Entire home/apt,,Boston,,North End,12,5.0,2,1.0,,200.0,,"Unique loft apartment, North End",2017-06-10 12:51:45.658632,42.36584,-71.05603,0101000020E61000001366DAFE95C351C0C9C859D8D32E4540
2326445,1309,912631,Entire home/apt,,Boston,,South End,75,5.0,2,0.0,,200.0,,Charming and Bright South End Apt,2017-06-10 12:51:45.651091,42.341696,-71.068892,0101000020E610000030BDFDB968C451C04696CCB1BC2B4540
7630340,1309,5618949,Entire home/apt,,Boston,,Chinatown,61,4.0,4,1.0,,196.0,,Downtown / Back Bay 1 Bed W/Parking,2017-06-10 12:51:45.647579,42.348596,-71.06276,0101000020E6100000CEDF844204C451C01AC231CB9E2C4540
6072693,1309,17407425,Entire home/apt,,Boston,,Fenway,16,5.0,2,1.0,,199.0,,Beautiful 1 Bedroom Next to Fenway!,2017-06-10 12:51:45.644489,42.346341,-71.090051,0101000020E610000037FE4465C3C551C0C921E2E6542C4540
16453322,1309,34343733,Entire home/apt,,Boston,,South Boston,10,5.0,2,1.0,,200.0,,Cozy Southie pad 3,2017-06-10 12:51:45.641940,42.33622,-71.040897,0101000020E61000004A60730E9EC251C06C21C841092B4540
6317304,1309,4170200,Entire home/apt,,Boston,,Fenway,100,5.0,2,1.0,,195.0,,Sunny & beautiful! Walk everywhere!,2017-06-10 12:51:45.636351,42.347733,-71.103476,0101000020E6100000F0FACC599FC651C0B75ED383822C4540
5047340,1309,10250028,Entire home/apt,,Boston,,Allston,38,5.0,4,2.0,,188.0,,2 Private Rooms w/ Private Bath & FREE Parking,2017-06-10 12:51:45.633177,42.359427,-71.133423,0101000020E610000030629F008AC851C0522635B4012E4540
18614995,1309,21890476,Entire home/apt,,Boston,,South Boston,0,0.0,2,1.0,,181.0,,1/2 block to the metro T & FREE off street parking,2017-06-10 12:51:45.630321,42.328425,-71.055036,0101000020E61000009206B7B585C351C02B1895D4092A4540
15073826,1309,15789148,Entire home/apt,,Boston,,Back Bay,30,5.0,3,0.0,,190.0,,Elegant condo in Boston's historic Back Bay,2017-06-10 12:51:45.606733,42.352201,-71.085635,0101000020E61000002619390B7BC551C02B4F20EC142D4540
1873046,1309,2356643,Entire home/apt,,Boston,,Downtown,74,4.0,3,1.0,,195.0,,"Cute 1 Bedroom Apartment, Downtown Boston",2017-06-10 12:51:44.184124,42.352841,-71.062606,0101000020E610000023A298BC01C451C00ED8D5E4292D4540
16693642,1309,9410008,Entire home/apt,,Boston,,Beacon Hill,19,5.0,3,1.0,,199.0,,Brand New 1 BR | 1 BA on Charles St,2017-06-10 12:51:44.181847,42.358754,-71.070234,0101000020E61000004E44BFB67EC451C093A7ACA6EB2D4540
7003280,1309,36057933,Entire home/apt,,Boston,,South Boston,152,4.5,4,2.0,,187.0,,Modern South Boston 2brm near MBTA,2017-06-10 12:51:44.179667,42.329982,-71.056171,0101000020E6100000F4FE3F4E98C351C06422A5D93C2A4540
17529340,1309,89406568,Entire home/apt,,Boston,,South End,14,5.0,2,1.0,,195.0,,Perfect 1BR apt South End/Back Bay border-Copley,2017-06-10 12:51:44.168646,42.346203,-71.073441,0101000020E6100000E04BE141B3C451C078634161502C4540
16334635,1309,13716897,Entire home/apt,,Boston,,South End,8,5.0,3,1.0,,195.0,,South End Hospitality,2017-06-10 12:51:44.163338,42.342563,-71.074318,0101000020E610000044E048A0C1C451C0EAE8B81AD92B4540
13335063,1309,75498900,Entire home/apt,,Boston,,Downtown,17,4.5,4,1.0,,200.0,,Most Convenient Location in Boston,2017-06-10 12:51:44.154649,42.35277,-71.057344,0101000020E6100000CC272B86ABC351C045813E91272D4540
17075037,1309,25203946,Entire home/apt,,Boston,,Dorchester,10,5.0,13,3.0,,190.0,,TheLedderHouse 3BR near City/Subway w/Free Parking,2017-06-10 12:51:44.152122,42.309337,-71.06341,0101000020E6100000520FD1E80EC451C0AC38D55A98274540
9485607,1309,1498417,Entire home/apt,,Boston,,Jamaica Plain,42,5.0,6,2.0,,195.0,,"Large, sunny, cozy home w/character",2017-06-10 12:51:44.149210,42.319235,-71.105016,0101000020E6100000A2630795B8C651C0895E46B1DC284540
13927765,1309,4071493,Entire home/apt,,Boston,,Dorchester,25,5.0,4,2.0,,195.0,,Beautiful Boston Apartment,2017-06-10 12:51:44.145186,42.291332,-71.068289,0101000020E61000004C6BD3D85EC451C09E23F25D4A254540
19012228,1309,12209019,Entire home/apt,,Boston,,Back Bay,0,0.0,4,1.0,,200.0,,Back Bay Gem,2017-06-10 12:51:44.142483,42.354181,-71.075055,0101000020E6100000AF997CB3CDC451C0AAEE91CD552D4540
17518429,1309,118778546,Entire home/apt,,Boston,,Fenway,2,0.0,2,1.0,,250.0,,Luxury 1 Bedroom Apartment in the Heart of Fenway,2017-06-10 12:57:11.278399,42.343757,-71.09971,0101000020E610000063450DA661C651C0B262B83A002C4540
8480507,1309,6349477,Entire home/apt,,Boston,,South End,19,5.0,4,1.0,,250.0,,Charming South End Brownstone w/ Large Deck,2017-06-10 12:57:11.275750,42.341262,-71.077192,0101000020E6100000D2E0B6B6F0C451C00CAF2479AE2B4540
16659718,1309,47618394,Entire home/apt,,Boston,,Back Bay,25,5.0,3,0.0,,249.0,,"Back Bay Gem - Restaurants, Shops, Hynes,Location!",2017-06-10 12:57:11.273177,42.348209,-71.086494,0101000020E61000003753211E89C551C02096CD1C922C4540
14822424,1309,18776251,Entire home/apt,,Boston,,Back Bay,25,5.0,3,1.0,,216.0,,"Stunning 1 Bd on Beacon St, Backbay",2017-06-10 12:57:11.265316,42.35258,-71.078791,0101000020E6100000060E68E90AC551C0A29C6857212D4540
13024385,1309,12243051,Entire home/apt,,Boston,,Chinatown,7,4.5,4,2.0,,259.0,,Unique 2BR in Downtown Crossing,2017-06-10 12:57:09.595816,42.351244,-71.061978,0101000020E610000093C49272F7C351C047753A90F52C4540
5380160,1309,27889531,Entire home/apt,,Boston,,South Boston,41,4.5,2,1.0,,247.0,,Stylish Home 10 min walk to BCEC!,2017-06-10 12:57:09.588084,42.340527,-71.048662,0101000020E6100000B5A338471DC351C0D7338463962B4540
4178790,1309,1444340,Entire home/apt,,Boston,,South End,41,4.5,6,2.0,,235.0,,Classic 2 Bed/1.5 Bath on E. Springfield St - #3,2017-06-10 12:57:09.579956,42.33746,-71.074624,0101000020E6100000CADFBDA3C6C451C0A5DAA7E3312B4540
6160803,1309,13124709,Entire home/apt,,Boston,,Dorchester,69,4.5,10,5.0,,225.0,,MODERN | 5BR 2BA | 5 min to BOS,2017-06-10 12:57:09.577700,42.296213,-71.054548,0101000020E6100000FB03E5B67DC351C035D3BD4EEA254540
14472483,1309,12243051,Entire home/apt,,Boston,,Downtown,29,5.0,4,2.0,,259.0,,Bright 2BR in Downtown Crossing,2017-06-10 12:57:09.575438,42.357353,-71.053257,0101000020E61000001E520C9068C351C052103CBEBD2D4540
19115873,1309,4776690,Entire home/apt,,Boston,,Dorchester,0,0.0,12,3.0,,249.0,,"Luxe Designer Home w/Deck, Gourmet Kitchen & Train",2017-06-10 12:57:09.573275,42.322724,-71.055593,0101000020E6100000BD38F1D58EC351C031D120054F294540
14073235,1309,15812783,Entire home/apt,,Boston,,Fenway,12,5.0,4,1.0,,221.0,,Entire 2nd Floor Brownstone Near Fenway/Back Bay,2017-06-10 12:57:09.570485,42.350929,-71.099193,0101000020E61000007FBF982D59C651C0E71BD13DEB2C4540
15679333,1309,82529160,Entire home/apt,,Boston,,Beacon Hill,14,5.0,4,2.0,,255.0,,112 Myrtle Street Apartment 7,2017-06-10 12:57:09.568197,42.360036,-71.068913,0101000020E61000003B51121269C451C0FBB0DEA8152E4540
8439661,1309,1444340,Entire home/apt,,Boston,,South End,18,4.5,6,2.0,,250.0,,Fantastic 2 Bed/1.5 Bath on E. Springfield St - #6,2017-06-10 12:57:09.563438,42.335967,-71.07509,0101000020E61000006D904946CEC451C082C476F7002B4540
14731382,1309,72882793,Entire home/apt,,Boston,,Bay Village,39,4.5,4,2.0,,299.0,,"Dramatic 2BR, Private Entrance, excellent location",2017-06-10 12:57:09.561155,42.350466,-71.067093,0101000020E6100000983270404BC451C0122EE411DC2C4540
17973231,1309,118977427,Entire home/apt,,Boston,,South Boston,4,5.0,8,2.0,,216.0,,Updated and Convenient 2 bedroom close to Seaport!,2017-06-10 12:57:09.556341,42.337773,-71.04745,0101000020E61000007E8CB96B09C351C0643C4A253C2B4540
7745117,1309,40710532,Entire home/apt,,Boston,,South Boston,15,5.0,4,2.0,,250.0,,South Boston 2B/2B Condo,2017-06-10 12:57:08.124090,42.331376,-71.042012,0101000020E610000088821953B0C251C0F3565D876A2A4540
15221390,1309,60375320,Entire home/apt,,Boston,,South Boston,18,5.0,14,4.0,,275.0,,Sophisticated Duplex For 14 People w/ Roof Deck,2017-06-10 12:57:08.119923,42.331496,-71.056229,0101000020E61000008E05854199C351C09E60FF756E2A4540
13080375,1309,12243051,Entire home/apt,,Boston,,Chinatown,13,4.5,6,3.0,,259.0,,Industrial 3BR in Downtown,2017-06-10 12:57:08.117105,42.351415,-71.061762,0101000020E6100000AD889AE8F3C351C07429AE2AFB2C4540
9259184,1309,2006852,Entire home/apt,,Boston,,North End,124,5.0,4,2.0,,255.0,,Luxury 2brm/2bath apt in North End,2017-06-10 12:57:08.103826,42.365166,-71.056944,0101000020E6100000056D72F8A4C351C03ACE6DC2BD2E4540
8732121,1309,22348222,Entire home/apt,,Boston,,Beacon Hill,23,4.5,2,0.0,,210.0,,Charming & Stylish Studio on Beacon Hill #10,2017-06-10 12:57:08.101688,42.360709,-71.064218,0101000020E61000002174D0251CC451C0BA2F67B62B2E4540
17039358,1309,814298,Entire home/apt,,Boston,,Back Bay,7,4.5,6,2.0,,250.0,,Large Back Bay Garden Level 2bd/1ba apartment.,2017-06-10 12:57:08.099459,42.351673,-71.082842,0101000020E61000000E2F88484DC551C06FF1F09E032D4540
798957,1309,1651480,Entire home/apt,,Boston,,South End,242,5.0,4,2.0,,289.0,,QUIET 2Bed2BathDplx for2to4 43BusToBosSights,2017-06-10 12:57:08.095140,42.341213,-71.075711,0101000020E6100000A33CF372D8C451C02BFC19DEAC2B4540
2022303,1309,10393465,Entire home/apt,,Boston,,South Boston,105,5.0,4,2.0,,250.0,,LOCATION! Modern 2BD 2 BA w/Parking,2017-06-10 12:57:08.092338,42.341792,-71.052736,0101000020E610000099D4D00660C351C068041BD7BF2B4540
15680687,1309,82529160,Entire home/apt,,Boston,,Beacon Hill,12,4.5,4,2.0,,255.0,,112 Myrtle Street Apartment 9,2017-06-10 12:57:08.088085,42.358253,-71.068434,0101000020E6100000CEFBFF3861C451C0D158FB3BDB2D4540
9273395,1309,814298,Entire home/apt,,Boston,,Beacon Hill,23,4.5,4,1.0,,210.0,,Beacon Hill - Historic Charles St - 1 bedroom,2017-06-10 12:57:08.083685,42.359473,-71.072119,0101000020E6100000E59A02999DC451C0C3651536032E4540
585148,1309,2883829,Entire home/apt,,Boston,,South End,31,4.5,2,1.0,,225.0,,Trendy Loft in the South End,2017-06-10 12:57:06.630433,42.33818,-71.064629,0101000020E6100000E257ACE122C451C0A514747B492B4540
10434883,1309,48494513,Entire home/apt,,Boston,,Beacon Hill,60,4.5,2,0.0,,209.0,,Cedars on Beacon Hill Studio Suite,2017-06-10 12:57:06.624356,42.357218,-71.070502,0101000020E61000005E13D21A83C451C072C5C551B92D4540
15041272,1309,19966591,Entire home/apt,,Boston,,Roxbury,51,5.0,16,5.0,,286.0,,HUGE 5BR/3B apartment close to Fenway!,2017-06-10 12:57:06.609283,42.323549,-71.094462,0101000020E6100000BE2D58AA0BC651C0A6D3BA0D6A294540
1887581,1309,970787,Entire home/apt,,Boston,,South Boston,82,4.5,6,2.0,,250.0,,"2bdrm, Walk to Downtown, Waterfront",2017-06-10 12:57:06.600036,42.340983,-71.050235,0101000020E61000005587DC0C37C351C0F9BEB854A52B4540
3589267,1309,11890037,Entire home/apt,,Boston,,Fenway,17,4.5,6,2.0,,299.0,,The block is hot (again).. we still have AC,2017-06-10 12:57:06.582542,42.341225,-71.094362,0101000020E61000000DFFE9060AC651C0EFC9C342AD2B4540
13978700,1309,14785487,Entire home/apt,,Boston,,Roxbury,2,0.0,12,3.0,,285.0,,Sunny Hill Garden Suite 1,2017-06-10 12:57:06.579237,42.310768,-71.086269,0101000020E6100000276A696E85C551C05952EE3EC7274540
3890373,1309,19357187,Entire home/apt,,Boston,,Beacon Hill,121,5.0,4,1.0,,225.0,,BEACON HILL FABULOUS ONE BEDROOM,2017-06-10 12:57:06.574394,42.357638,-71.0657,0101000020E610000039D6C56D34C451C047E7FC14C72D4540
9144588,1309,47618394,Entire home/apt,,Boston,,Back Bay,89,5.0,2,0.0,,229.0,,"Back Bay Gem 2- Restaurants, Shops,Hynes,Location!",2017-06-10 12:57:06.571413,42.353922,-71.076453,0101000020E610000097AB1F9BE4C451C0DEAAEB504D2D4540
24240,1309,97821,Entire home/apt,,Boston,,North End,48,5.0,6,2.0,,260.0,,The Golden Slipper,2017-06-10 12:57:06.568750,42.36366,-71.050232,0101000020E61000009C4D470037C351C0836E2F698C2E4540
1179165,1309,1386951,Entire home/apt,,Boston,,Back Bay,13,4.5,3,1.0,,250.0,,Back Bay One Bed-Walk to Fenway & Newbury! (47M#3),2017-06-10 12:57:06.566134,42.350211,-71.08861,0101000020E61000004F0647C9ABC551C088D9CBB6D32C4540
4560053,1309,8229,Entire home/apt,,Boston,,Roxbury,30,4.5,6,3.0,,269.0,,*$165 SPECIAL*  Historic Beauty!!,2017-06-10 12:57:06.561045,42.32405,-71.090687,0101000020E610000008CBD8D0CDC551C068226C787A294540
14994014,1309,22591136,Entire home/apt,,Boston,,Downtown,32,4.5,4,1.0,,251.0,,"Downtown!!Stay in a modern apt, walk everywhere!",2017-06-10 12:57:05.557763,42.351686,-71.064185,0101000020E610000033F9669B1BC451C0043BFE0B042D4540
15318584,1309,1386951,Entire home/apt,,Boston,,Back Bay,18,4.0,4,1.0,,250.0,,Large 1 bed w/ 2 queen - (49M#1),2017-06-10 12:57:05.554916,42.348949,-71.090074,0101000020E6100000130EBDC5C3C551C0677C5F5CAA2C4540
8575476,1309,22110106,Entire home/apt,,Boston,,South End,39,4.5,2,0.0,,215.0,,TRUE South End PERFECT!!!!,2017-06-10 12:57:05.552101,42.343874,-71.074172,0101000020E6100000DA91EA3BBFC451C0ECF82F10042C4540
8830015,1309,22591136,Entire home/apt,,Boston,,Chinatown,95,5.0,5,2.0,,295.0,,"Downtown, Modern 2bd APT",2017-06-10 12:57:05.549761,42.350552,-71.061686,0101000020E6100000BF27D6A9F2C351C011C64FE3DE2C4540
15318231,1309,1386951,Entire home/apt,,Boston,,Back Bay,21,4.5,3,1.0,,250.0,,Back Bay One Bed-Walk to Fenway & Copley! (47M#1),2017-06-10 12:57:05.547060,42.350382,-71.088277,0101000020E61000004CFF9254A6C551C0B58D3F51D92C4540
3985462,1309,9410008,Entire home/apt,,Boston,,Fenway,156,5.0,3,1.0,,225.0,,Renovated One Bedroom in Back Bay,2017-06-10 12:57:05.544188,42.350703,-71.090698,0101000020E610000002F4FBFECDC551C0F7CDFDD5E32C4540
15579760,1309,72375513,Entire home/apt,,Boston,,Fenway,4,4.5,5,2.0,,299.0,,Luxury Stay Boston/ Fenway 2 bedroom Apartment,2017-06-10 12:57:05.541873,42.344804,-71.09922,0101000020E6100000FCC6D79E59C651C0D7C39789222C4540
9725178,1309,3023813,Entire home/apt,,Boston,,Back Bay,45,4.5,2,1.0,,250.0,,Back Bay/Copley Sq Brownstone 1 Bed,2017-06-10 12:57:05.519374,42.351306,-71.08268,0101000020E610000021020EA14AC551C0BD715298F72C4540
17992010,1309,66378068,Entire home/apt,,Boston,,South Boston Waterfront,6,4.5,5,2.0,,290.0,,2 Bedroom with LOTS of Amenities and City Views!,2017-06-10 12:57:05.516407,42.347169,-71.038927,0101000020E61000009CFBABC77DC251C0AF97A608702C4540
