room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6930501,30128383,Shared room,,Roxbury,12,5.0,2,1.0,71.0,,42.33655,-71.086097,2017-04-08 17:22:36.898855
15059730,41962442,Shared room,,Dorchester,3,4.5,2,1.0,79.0,,42.318863,-71.041821,2017-04-08 17:22:36.893789
8441187,15872841,Shared room,,Downtown,76,5.0,4,1.0,77.0,,42.355519,-71.061528,2017-04-08 17:22:36.890714
15009005,86203385,Shared room,,Back Bay,58,4.5,2,1.0,62.0,,42.351241,-71.073829,2017-04-08 17:22:36.888079
15343566,16959054,Shared room,,East Boston,8,4.5,2,1.0,75.0,,42.371454,-71.032949,2017-04-08 17:22:36.885509
5990896,31035017,Shared room,,Fenway,49,4.5,1,1.0,80.0,,42.342757,-71.090121,2017-04-08 17:22:36.880107
17842254,45786960,Shared room,,Fenway,1,0.0,2,1.0,70.0,,42.345494,-71.090654,2017-04-08 17:22:36.877474
6489209,26098645,Shared room,,South Boston,19,5.0,2,1.0,75.0,,42.329976,-71.059102,2017-04-08 17:22:36.874392
2862120,1416883,Shared room,,Beacon Hill,57,4.5,1,1.0,75.0,,42.360204,-71.0684,2017-04-08 17:22:36.871178
12446656,12790789,Shared room,,Fenway,12,4.5,2,1.0,70.0,,42.344627,-71.094908,2017-04-08 17:22:36.868110
12540640,6610984,Shared room,,Allston,13,5.0,2,1.0,52.0,,42.351896,-71.12958,2017-04-08 17:22:34.010487
7245413,37881504,Shared room,,Allston,1,0.0,2,1.0,50.0,,42.352935,-71.127714,2017-04-08 17:22:34.004379
15634337,32097009,Shared room,,Jamaica Plain,2,0.0,1,1.0,50.0,,42.298636,-71.111825,2017-04-08 17:22:33.998197
4598026,5383468,Shared room,,Allston,26,5.0,1,1.0,47.0,,42.350468,-71.13581,2017-04-08 17:22:33.990312
8337048,16330682,Shared room,,Mission Hill,21,4.5,3,1.0,45.0,,42.330703,-71.099999,2017-04-08 17:22:33.987340
5447285,28254412,Shared room,,Brighton,2,0.0,2,1.0,44.0,,42.34028,-71.143274,2017-04-08 17:22:33.981128
14933380,28193547,Shared room,,Jamaica Plain,8,5.0,1,1.0,49.0,,42.324891,-71.11344,2017-04-08 17:22:33.978609
16367387,14395956,Shared room,,West Roxbury,0,0.0,2,1.0,55.0,,42.301978,-71.166541,2017-04-08 17:22:33.976574
13037372,9039817,Shared room,,Mission Hill,21,5.0,2,1.0,46.0,,42.331458,-71.109073,2017-04-08 17:22:33.974392
14710769,91521392,Shared room,,Dorchester,7,5.0,1,1.0,55.0,,42.296633,-71.057876,2017-04-08 17:22:33.971601
13264687,73947522,Shared room,,Brighton,6,4.0,2,1.0,40.0,,42.356393,-71.163964,2017-04-08 17:22:32.307499
17015877,67645423,Shared room,,Fenway,4,5.0,2,1.0,45.0,,42.342957,-71.086189,2017-04-08 17:22:32.301120
16425676,6530175,Shared room,,Jamaica Plain,2,0.0,2,1.0,50.0,,42.325466,-71.104129,2017-04-08 17:22:32.298867
17872676,122150233,Shared room,,Back Bay,0,0.0,2,1.0,50.0,,42.352098,-71.077697,2017-04-08 17:22:32.293023
17476456,118378237,Shared room,,Beacon Hill,0,0.0,1,1.0,46.0,,42.359708,-71.068817,2017-04-08 17:22:32.290829
9878803,50291013,Shared room,,Fenway,24,4.5,1,1.0,50.0,,42.346267,-71.106227,2017-04-08 17:22:32.286169
13861258,50782486,Shared room,,Dorchester,1,0.0,1,1.0,50.0,,42.284525,-71.05654,2017-04-08 17:22:32.281566
14533117,89873768,Shared room,,Fenway,5,4.5,1,1.0,50.0,,42.346156,-71.092515,2017-04-08 17:22:32.279312
16125450,48522319,Shared room,,Jamaica Plain,15,4.5,2,1.0,41.0,,42.323469,-71.104125,2017-04-08 17:22:32.277048
6142396,31862615,Shared room,,East Boston,152,5.0,2,1.0,52.0,,42.368663,-71.03493,2017-04-08 17:22:32.272160
14885917,93364702,Shared room,,East Boston,26,5.0,2,1.0,50.0,,42.373762,-71.038077,2017-04-08 17:22:32.269723
16750384,3430370,Shared room,,Fenway,9,4.5,1,1.0,50.0,,42.343758,-71.099964,2017-04-08 17:22:32.263989
17075723,12577927,Shared room,,South Boston Waterfront,19,5.0,2,1.0,55.0,,42.340839,-71.048318,2017-04-08 17:22:32.261040
12761363,69422156,Shared room,,Brighton,2,0.0,1,1.0,40.0,,42.346481,-71.138486,2017-04-08 17:22:30.607176
12074204,64704565,Shared room,,Mission Hill,1,0.0,1,1.0,23.0,,42.330801,-71.099008,2017-04-08 17:22:30.599940
15437339,2327276,Shared room,,Brighton,15,4.5,1,1.0,36.0,,42.346081,-71.144396,2017-04-08 17:22:29.296685
15974460,79743471,Shared room,,Allston,0,0.0,1,1.0,25.0,,42.35208,-71.125592,2017-04-08 17:22:29.287020
9407895,41317613,Shared room,,Mission Hill,11,3.5,1,1.0,28.0,,42.333804,-71.096172,2017-04-08 17:22:29.279985
15856553,71842495,Shared room,,Fenway,0,0.0,1,1.0,31.0,,42.347922,-71.092361,2017-04-08 17:22:29.277729
15217581,56086405,Shared room,,Jamaica Plain,3,4.5,2,1.0,39.0,,42.302876,-71.115468,2017-04-08 17:22:29.275355
12871137,70390911,Shared room,,Allston,3,0.0,1,1.0,35.0,,42.349352,-71.136227,2017-04-08 17:22:29.272143
14989956,2327276,Shared room,,Brighton,11,5.0,1,1.0,36.0,,42.3457,-71.144551,2017-04-08 17:22:29.267462
13955674,83107234,Shared room,,Dorchester,5,5.0,1,1.0,40.0,,42.31221,-71.077375,2017-04-08 17:22:27.805615
13355213,25149641,Shared room,,Allston,5,5.0,1,1.0,30.0,,42.349999,-71.133253,2017-04-08 17:22:27.802727
14300921,605252,Shared room,,Roxbury,42,4.5,2,1.0,30.0,,42.325997,-71.078774,2017-04-08 17:22:27.797415
16961816,113424114,Shared room,,Mission Hill,1,0.0,1,1.0,35.0,,42.33338,-71.100241,2017-04-08 17:22:27.790452
16125278,48522319,Shared room,,Jamaica Plain,15,4.5,1,1.0,30.0,,42.322029,-71.10405,2017-04-08 17:22:27.787737
17526774,17758,Shared room,,Brighton,5,4.0,1,1.0,39.0,,42.36127,-71.145062,2017-04-08 17:22:27.782667
8703026,45686983,Shared room,,Roxbury,58,4.5,1,1.0,35.0,,42.3246,-71.097999,2017-04-08 17:22:27.772218
10634364,16044270,Entire home/apt,,South End,6,5.0,4,1.0,130.0,,42.34595,-71.07249,2017-04-08 16:32:29.444745
16252811,30283594,Entire home/apt,,Fenway,0,0.0,3,1.0,129.0,,42.342938,-71.097492,2017-04-08 16:32:26.756149
10241577,30283594,Entire home/apt,,Fenway,2,0.0,3,1.0,139.0,,42.343877,-71.101609,2017-04-08 16:32:24.592660
13110631,72888191,Entire home/apt,,Back Bay,47,4.5,3,0.0,130.0,,42.343368,-71.082953,2017-04-08 16:31:23.279136
17511252,35738512,Entire home/apt,,South Boston Waterfront,1,0.0,4,0.0,140.0,,42.348503,-71.047367,2017-04-08 16:31:08.808135
15889811,103057670,Entire home/apt,,South Boston,3,4.0,2,1.0,140.0,,42.335768,-71.027074,2017-04-08 16:31:00.148082
7637094,40067818,Entire home/apt,,Longwood Medical Area,0,0.0,4,2.0,100.0,,42.342135,-71.107027,2017-04-08 16:28:37.537399
4500409,22348222,Entire home/apt,,Back Bay,9,4.5,2,0.0,90.0,,42.350114,-71.083704,2017-04-08 16:27:02.275155
9549850,49453306,Entire home/apt,,Jamaica Plain,51,5.0,2,1.0,100.0,,42.320809,-71.107303,2017-04-08 16:26:56.855298
16811489,108460573,Entire home/apt,,Bay Village,2,0.0,2,0.0,79.0,,42.34894,-71.069561,2017-04-08 16:26:51.439600
9826706,50611381,Entire home/apt,,Mattapan,3,5.0,2,0.0,75.0,,42.272581,-71.068548,2017-04-08 16:26:51.427757
11590000,12243051,Entire home/apt,,Back Bay,20,4.5,2,1.0,79.0,,42.348892,-71.082406,2017-04-08 16:26:51.413624
15281436,5618949,Entire home/apt,,East Boston,3,5.0,4,0.0,79.0,,42.378388,-71.032506,2017-04-08 16:26:50.113156
8686165,12243051,Entire home/apt,,South End,18,4.5,4,1.0,79.0,,42.346324,-71.063016,2017-04-08 16:26:50.095022
8882195,12243051,Entire home/apt,,Allston,16,4.5,2,1.0,79.0,,42.348587,-71.133244,2017-04-08 16:26:48.818518
13024208,12243051,Entire home/apt,,Allston,2,0.0,2,1.0,69.0,,42.364179,-71.130832,2017-04-08 16:26:47.651282
12755021,9993095,Entire home/apt,,Allston,1,0.0,3,1.0,65.0,,42.348326,-71.136134,2017-04-08 16:26:47.637195
13685228,12243051,Entire home/apt,,Allston,0,0.0,4,1.0,69.0,,42.349886,-71.130857,2017-04-08 16:26:47.628695
4283698,333210,Entire home/apt,,Roslindale,66,4.5,4,1.0,70.0,,42.289671,-71.137286,2017-04-08 16:26:47.622340
15335514,12243051,Entire home/apt,,Roxbury,8,4.0,6,3.0,79.0,,42.335025,-71.075382,2017-04-08 16:26:46.262236
16822994,56383877,Entire home/apt,,Dorchester,4,5.0,2,0.0,75.0,,42.284447,-71.059625,2017-04-08 16:26:46.249759
15340831,12243051,Entire home/apt,,Downtown,7,4.5,4,1.0,69.0,,42.355429,-71.058078,2017-04-08 16:26:44.890595
15832676,12243051,Entire home/apt,,Downtown,2,0.0,4,1.0,69.0,,42.351076,-71.065169,2017-04-08 16:26:44.095138
7920541,12243051,Entire home/apt,,South End,52,4.5,4,1.0,79.0,,42.34579,-71.063437,2017-04-08 16:26:44.089269
9751520,50297998,Entire home/apt,,East Boston,2,0.0,2,1.0,70.0,,42.365829,-71.035285,2017-04-08 16:26:42.681976
6323935,31804748,Entire home/apt,,Back Bay,129,5.0,2,1.0,65.0,,42.344028,-71.08292,2017-04-08 16:26:42.674504
16367520,68597467,Entire home/apt,,Beacon Hill,4,4.0,4,2.0,78.0,,42.361025,-71.067008,2017-04-08 16:26:42.660632
13972531,83187856,Entire home/apt,,South Boston,1,0.0,2,1.0,70.0,,42.332484,-71.033936,2017-04-08 16:26:41.276033
15342033,12243051,Entire home/apt,,Downtown,14,5.0,4,1.0,79.0,,42.35593,-71.057938,2017-04-08 16:26:41.263348
12648403,1846434,Entire home/apt,,Beacon Hill,68,4.5,2,0.0,71.0,,42.358903,-71.070091,2017-04-08 16:26:41.255575
12916551,70833557,Entire home/apt,,South End,98,5.0,4,1.0,79.0,,42.341505,-71.080875,2017-04-08 16:26:39.891262
16890546,41456680,Entire home/apt,,Back Bay,0,0.0,8,3.0,1650.0,,42.354906,-71.073229,2017-04-08 16:26:34.257549
12972378,71380118,Entire home/apt,,Fenway,1,0.0,4,1.0,4000.0,,42.347934,-71.09758,2017-04-08 16:26:34.250554
12679021,38001139,Entire home/apt,,South Boston Waterfront,0,0.0,4,2.0,3000.0,,42.348358,-71.039875,2017-04-08 16:26:34.247461
17472272,4434391,Entire home/apt,,West Roxbury,0,0.0,14,6.0,1100.0,,42.291034,-71.141995,2017-04-08 16:26:32.940525
8303267,4552954,Entire home/apt,,South End,2,0.0,10,5.0,1400.0,,42.342415,-71.074519,2017-04-08 16:26:32.935960
17037270,26704689,Entire home/apt,,South Boston,0,0.0,12,6.0,1200.0,,42.332848,-71.052242,2017-04-08 16:26:32.929563
13697966,32532791,Entire home/apt,,South End,11,4.0,2,0.0,1149.0,,42.343649,-71.079125,2017-04-08 16:26:32.915082
15232882,95459395,Entire home/apt,,Fenway,0,0.0,5,2.0,800.0,,42.344891,-71.100311,2017-04-08 16:26:31.431072
15232621,95459395,Entire home/apt,,Fenway,0,0.0,5,2.0,800.0,,42.34493,-71.09974,2017-04-08 16:26:31.427818
15285175,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,5,2.0,800.0,,42.35252,-71.045123,2017-04-08 16:26:31.425345
15188419,95459395,Entire home/apt,,Downtown,0,0.0,5,2.0,800.0,,42.352276,-71.063623,2017-04-08 16:26:31.422767
15188208,95459395,Entire home/apt,,Downtown,1,0.0,5,2.0,800.0,,42.352137,-71.062932,2017-04-08 16:26:31.419613
15268842,95459395,Entire home/apt,,Chinatown,1,0.0,5,2.0,800.0,,42.351563,-71.062661,2017-04-08 16:26:30.539339
15283836,95459395,Entire home/apt,,Chinatown,0,0.0,5,2.0,800.0,,42.350624,-71.060751,2017-04-08 16:26:30.537104
15284016,95459395,Entire home/apt,,Chinatown,0,0.0,5,2.0,800.0,,42.348741,-71.059628,2017-04-08 16:26:30.534050
15189894,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,5,2.0,800.0,,42.352383,-71.047151,2017-04-08 16:26:30.520713
16179346,94865294,Entire home/apt,,East Boston,0,0.0,16,6.0,800.0,,42.383441,-70.999166,2017-04-08 16:26:30.514455
7633883,814298,Entire home/apt,,Beacon Hill,8,5.0,6,3.0,769.0,,42.357378,-71.071351,2017-04-08 16:26:30.495962
15126802,47172884,Entire home/apt,,Beacon Hill,3,5.0,5,4.0,900.0,,42.357209,-71.071721,2017-04-08 16:26:30.493470
5989418,5809176,Entire home/apt,,Back Bay,0,0.0,6,2.0,975.0,,42.351257,-71.084352,2017-04-08 16:26:29.162091
50032,228845,Entire home/apt,,Jamaica Plain,16,5.0,12,4.0,725.0,,42.315911,-71.112757,2017-04-08 16:26:29.158761
1429121,3635079,Entire home/apt,,Back Bay,2,0.0,4,2.0,1000.0,,42.345001,-71.08087,2017-04-08 16:26:29.155695
15284277,95459395,Entire home/apt,,Chinatown,1,0.0,5,2.0,800.0,,42.34862,-71.060984,2017-04-08 16:26:29.150640
3415245,17219748,Entire home/apt,,South End,2,0.0,6,3.0,700.0,,42.344182,-71.071437,2017-04-08 16:26:29.144884
17444769,94321089,Entire home/apt,,South Boston,0,0.0,9,3.0,819.0,,42.334825,-71.037809,2017-04-08 16:26:29.142607
5814485,5949009,Entire home/apt,,Downtown,0,0.0,2,1.0,1000.0,,42.363099,-71.058137,2017-04-08 16:26:29.140347
15726711,95459395,Entire home/apt,,West End,0,0.0,5,2.0,800.0,,42.363231,-71.067036,2017-04-08 16:26:29.135523
17560124,26704689,Entire home/apt,,South Boston,0,0.0,13,3.0,1000.0,,42.331709,-71.052136,2017-04-08 16:26:29.133108
15602584,100563038,Entire home/apt,,Back Bay,1,0.0,4,2.0,750.0,,42.350528,-71.079504,2017-04-08 16:26:29.130922
7740592,4552954,Entire home/apt,,South End,2,0.0,4,2.0,750.0,,42.344032,-71.07408,2017-04-08 16:26:29.126061
6544715,33986390,Entire home/apt,,South Boston,14,4.5,10,5.0,700.0,,42.336763,-71.045216,2017-04-08 16:26:29.123696
16878187,21609039,Entire home/apt,,Roxbury,1,0.0,8,4.0,850.0,,42.340678,-71.081932,2017-04-08 16:26:29.121220
11970702,6201198,Entire home/apt,,South Boston,4,5.0,4,2.0,700.0,,42.3379,-71.043219,2017-04-08 16:26:27.441248
10857914,45651169,Entire home/apt,,Beacon Hill,16,5.0,8,4.0,750.0,,42.360769,-71.064449,2017-04-08 16:26:27.422116
1810397,9485021,Entire home/apt,,South End,29,5.0,8,3.0,900.0,,42.343639,-71.070235,2017-04-08 16:26:27.419036
15296865,1012005,Entire home/apt,,Bay Village,0,0.0,2,1.0,990.0,,42.348418,-71.068724,2017-04-08 16:26:27.416428
17939812,77304317,Entire home/apt,,Fenway,0,0.0,4,2.0,800.0,,42.349221,-71.094202,2017-04-08 16:26:27.413790
6640662,32079650,Entire home/apt,,South Boston,1,0.0,9,3.0,1000.0,,42.336417,-71.047694,2017-04-08 16:26:27.409550
1628130,333220,Entire home/apt,,Jamaica Plain,1,0.0,10,4.0,750.0,,42.311712,-71.118184,2017-04-08 16:26:27.400587
3351728,10502779,Entire home/apt,,Beacon Hill,9,5.0,7,5.0,849.0,,42.357131,-71.071314,2017-04-08 16:26:27.397449
15287975,13335390,Entire home/apt,,Jamaica Plain,0,0.0,3,0.0,900.0,,42.323341,-71.102059,2017-04-08 16:26:27.392361
15041595,63218173,Entire home/apt,,Allston,7,4.5,14,6.0,699.0,,42.357952,-71.135277,2017-04-08 16:26:25.811258
16710717,35266096,Entire home/apt,,Downtown,0,0.0,4,1.0,685.0,,42.359038,-71.054083,2017-04-08 16:26:24.290812
3881993,11487565,Entire home/apt,,Jamaica Plain,8,4.5,6,3.0,500.0,,42.304338,-71.108717,2017-04-08 16:26:24.255774
15718448,95459395,Entire home/apt,,Fenway,0,0.0,3,1.0,571.0,,42.343802,-71.097731,2017-04-08 16:26:22.538273
15189699,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,3,1.0,571.0,,42.352795,-71.045748,2017-04-08 16:26:22.535749
3673688,18142992,Entire home/apt,,Back Bay,36,4.5,4,1.0,699.0,,42.345051,-71.079889,2017-04-08 16:26:22.531197
17640788,119996751,Entire home/apt,,South Boston,0,0.0,6,3.0,550.0,,42.336607,-71.041533,2017-04-08 16:26:22.526475
15187909,95459395,Entire home/apt,,Chinatown,0,0.0,3,1.0,571.0,,42.350695,-71.062839,2017-04-08 16:26:22.518239
15924133,19572355,Entire home/apt,,Roxbury,7,4.5,8,3.0,550.0,,42.335103,-71.076887,2017-04-08 16:26:22.513015
15283510,95459395,Entire home/apt,,Chinatown,0,0.0,3,1.0,571.0,,42.350769,-71.060925,2017-04-08 16:26:22.508628
15283105,95459395,Entire home/apt,,Chinatown,0,0.0,3,1.0,571.0,,42.350676,-71.060982,2017-04-08 16:26:22.506027
15232287,95459395,Entire home/apt,,Fenway,0,0.0,3,1.0,571.0,,42.344854,-71.100518,2017-04-08 16:26:22.503469
15726469,95459395,Entire home/apt,,West End,0,0.0,3,1.0,571.0,,42.364841,-71.06761,2017-04-08 16:26:22.500010
15231923,95459395,Entire home/apt,,Fenway,0,0.0,3,1.0,571.0,,42.343481,-71.100628,2017-04-08 16:26:21.112398
7109689,19241302,Entire home/apt,,Charlestown,4,5.0,6,3.0,600.0,,42.376439,-71.063395,2017-04-08 16:26:21.110295
15284907,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,3,1.0,571.0,,42.351239,-71.045755,2017-04-08 16:26:21.108174
15189425,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,3,1.0,571.0,,42.35077,-71.046572,2017-04-08 16:26:21.101523
11735784,9419684,Entire home/apt,,South Boston Waterfront,5,5.0,6,3.0,506.0,,42.352645,-71.045701,2017-04-08 16:26:21.096810
16710622,35716992,Entire home/apt,,Downtown,0,0.0,4,1.0,556.0,,42.359911,-71.055094,2017-04-08 16:26:21.091183
5690424,28090138,Entire home/apt,,Beacon Hill,60,4.5,7,4.0,690.0,,42.358186,-71.071774,2017-04-08 16:26:21.087990
115936,228845,Entire home/apt,,Jamaica Plain,8,4.0,12,4.0,550.0,,42.315576,-71.113057,2017-04-08 16:26:21.079375
7009774,36747522,Entire home/apt,,Charlestown,0,0.0,6,3.0,599.0,,42.383824,-71.067669,2017-04-08 16:26:19.806746
17873069,12542455,Entire home/apt,,Back Bay,0,0.0,6,2.0,650.0,,42.355517,-71.073541,2017-04-08 16:26:19.784648
7618925,11228809,Entire home/apt,,Roxbury,3,5.0,8,4.0,600.0,,42.32964,-71.092741,2017-04-08 16:26:19.780948
2656568,13597630,Entire home/apt,,Back Bay,0,0.0,2,1.0,600.0,,42.348072,-71.076639,2017-04-08 16:26:19.775891
6838488,14785487,Entire home/apt,,Allston,7,4.0,12,4.0,550.0,,42.357695,-71.128695,2017-04-08 16:26:19.768820
743211,2796082,Entire home/apt,,Jamaica Plain,51,5.0,10,4.0,550.0,,42.305813,-71.112597,2017-04-08 16:26:18.182846
6197950,32141135,Entire home/apt,,North End,8,5.0,6,2.0,600.0,,42.362642,-71.054078,2017-04-08 16:26:18.167316
12270833,66095644,Entire home/apt,,Allston,0,0.0,5,2.0,524.0,,42.362546,-71.133947,2017-04-08 16:26:18.154856
7527149,10502779,Entire home/apt,,Beacon Hill,18,5.0,7,4.0,700.0,,42.357034,-71.070562,2017-04-08 16:26:18.150278
12362389,2025724,Entire home/apt,,Back Bay,0,0.0,4,2.0,600.0,,42.354574,-71.072428,2017-04-08 16:26:18.146848
8389735,41456680,Entire home/apt,,Downtown,0,0.0,4,2.0,600.0,,42.352815,-71.063713,2017-04-08 16:26:18.136892
5088560,21609039,Entire home/apt,,South End,43,5.0,4,2.0,600.0,,42.341445,-71.080511,2017-04-08 16:26:16.640670
5783197,4552954,Entire home/apt,,South End,41,5.0,5,3.0,650.0,,42.342896,-71.074232,2017-04-08 16:26:16.636407
17574739,119359812,Entire home/apt,,Back Bay,0,0.0,3,2.0,650.0,,42.351856,-71.087431,2017-04-08 16:26:16.623106
17559931,118122992,Entire home/apt,,Chinatown,0,0.0,8,4.0,585.0,,42.348099,-71.06209,2017-04-08 16:26:16.620815
16037167,2471419,Entire home/apt,,South End,9,5.0,10,5.0,600.0,,42.338956,-71.07818,2017-04-08 16:26:16.615703
7853079,814298,Entire home/apt,,Back Bay,28,4.5,6,3.0,568.0,,42.350618,-71.082791,2017-04-08 16:26:16.609167
16411013,107532508,Entire home/apt,,Back Bay,4,4.0,8,3.0,599.0,,42.353719,-71.077423,2017-04-08 16:26:16.600155
13995573,6103953,Entire home/apt,,South End,30,5.0,8,3.0,600.0,,42.345039,-71.062135,2017-04-08 16:26:16.588979
14585335,90419082,Entire home/apt,,Mattapan,1,0.0,6,3.0,325.0,,42.275187,-71.068702,2017-04-08 16:26:09.737326
1552406,8268084,Entire home/apt,,Jamaica Plain,16,5.0,5,2.0,375.0,,42.31166,-71.114907,2017-04-08 16:26:02.283691
12209652,65660258,Entire home/apt,,Jamaica Plain,0,0.0,6,3.0,500.0,,42.30466,-71.108893,2017-04-08 16:26:00.969709
21337,25188,Entire home/apt,,Back Bay,12,4.5,4,2.0,329.0,,42.346425,-71.07827,2017-04-08 16:25:56.447496
7825207,14785487,Entire home/apt,,Mission Hill,0,0.0,8,3.0,500.0,,42.334173,-71.100226,2017-04-08 16:25:53.527728
1421610,7652728,Entire home/apt,,Charlestown,6,5.0,4,2.0,320.0,,42.376181,-71.059878,2017-04-08 16:25:39.499260
1214214,2021429,Entire home/apt,,South End,1,0.0,3,2.0,450.0,,42.342936,-71.073453,2017-04-08 16:25:36.894050
2021483,10197317,Entire home/apt,,South Boston,3,4.5,6,2.0,500.0,,42.335352,-71.047413,2017-04-08 16:25:36.891907
10922386,55708104,Entire home/apt,,Downtown,3,3.5,5,2.0,395.0,,42.352854,-71.06322,2017-04-08 16:25:36.886303
4132983,9419684,Entire home/apt,,Back Bay,19,4.5,5,2.0,350.0,,42.346026,-71.079917,2017-04-08 16:25:35.374473
1303261,2120816,Entire home/apt,,Beacon Hill,19,4.5,2,1.0,425.0,,42.358803,-71.069722,2017-04-08 16:25:35.367517
3278624,9419684,Entire home/apt,,Fenway,3,4.5,5,2.0,324.0,,42.344066,-71.101743,2017-04-08 16:25:19.698733
716512,25188,Entire home/apt,,Fenway,0,0.0,4,2.0,349.0,,42.344011,-71.098815,2017-04-08 16:25:19.683358
12494334,31035017,Entire home/apt,,Roxbury,2,0.0,2,1.0,395.0,,42.330214,-71.092324,2017-04-08 16:25:14.889816
14685903,2953540,Entire home/apt,,West Roxbury,2,0.0,4,2.0,349.0,,42.299553,-71.129138,2017-04-08 16:25:14.880517
15869937,102875095,Entire home/apt,,Jamaica Plain,1,0.0,5,2.0,350.0,,42.325925,-71.111049,2017-04-08 16:25:13.749730
3309941,9419684,Entire home/apt,,Fenway,22,4.5,5,2.0,324.0,,42.343299,-71.100163,2017-04-08 16:25:07.820963
4405982,21644095,Entire home/apt,,Jamaica Plain,21,5.0,8,4.0,399.0,,42.318073,-71.11267,2017-04-08 16:25:01.895796
15767548,101959816,Entire home/apt,,Beacon Hill,14,5.0,7,2.0,307.0,,42.360817,-71.065517,2017-04-08 16:24:59.228344
8983081,26704689,Entire home/apt,,Brighton,2,0.0,10,3.0,500.0,,42.346122,-71.15188,2017-04-08 16:24:56.701897
11276570,9419684,Entire home/apt,,South Boston Waterfront,4,4.5,5,2.0,402.0,,42.351403,-71.046504,2017-04-08 16:23:12.562265
4151979,21541399,Entire home/apt,,South Boston,114,5.0,8,4.0,500.0,,42.336144,-71.035531,2017-04-08 16:23:12.559651
10050351,30283594,Entire home/apt,,South Boston Waterfront,2,0.0,3,1.0,319.0,,42.353298,-71.04764,2017-04-08 16:23:12.553924
5856633,30408736,Entire home/apt,,South Boston,1,0.0,5,2.0,350.0,,42.331385,-71.045164,2017-04-08 16:23:11.454555
14663743,91096414,Entire home/apt,,South Boston,16,4.5,9,2.0,325.0,,42.336041,-71.053933,2017-04-08 16:23:11.445416
14319414,66436691,Entire home/apt,,South Boston,4,5.0,4,2.0,400.0,,42.339557,-71.050122,2017-04-08 16:23:11.434136
10311094,51673899,Entire home/apt,,Beacon Hill,8,4.0,8,3.0,399.0,,42.356878,-71.073958,2017-04-08 16:23:10.371475
16870359,17736009,Entire home/apt,,Charlestown,0,0.0,4,3.0,325.0,,42.376627,-71.062926,2017-04-08 16:23:10.367440
7609510,39908113,Entire home/apt,,Charlestown,0,0.0,6,3.0,395.0,,42.381582,-71.066968,2017-04-08 16:23:10.361429
