room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8184662,30283594,Entire home/apt,,Mission Hill,1,0.0,3,1.0,125.0,,42.333884,-71.100405,2017-03-12 22:20:39.414896
10812807,7466486,Entire home/apt,,Back Bay,0,0.0,2,1.0,110.0,,42.342163,-71.082956,2017-03-12 22:19:02.702252
11035223,4343802,Entire home/apt,,Fenway,3,4.5,2,0.0,103.0,,42.346858,-71.095093,2017-03-12 22:18:42.096061
14918194,83000375,Entire home/apt,,Chinatown,0,0.0,4,0.0,100.0,,42.349665,-71.062195,2017-03-12 22:18:42.090609
14191723,30238002,Entire home/apt,,Charlestown,0,0.0,3,1.0,117.0,,42.379089,-71.063015,2017-03-12 22:17:51.455469
14367134,88129265,Entire home/apt,,Back Bay,12,4.5,2,0.0,110.0,,42.353719,-71.078381,2017-03-12 22:17:33.842123
16106701,6777792,Entire home/apt,,Back Bay,0,0.0,2,0.0,100.0,,42.349176,-71.090543,2017-03-12 22:16:24.092117
9694218,50065477,Entire home/apt,,Roxbury,85,5.0,4,1.0,85.0,,42.325096,-71.09622,2017-03-12 22:15:08.142640
15375825,12243051,Entire home/apt,,Downtown,9,4.5,2,0.0,79.0,,42.355721,-71.059222,2017-03-12 22:15:06.217045
16186033,4095682,Entire home/apt,,East Boston,0,0.0,2,1.0,80.0,,42.378063,-71.032612,2017-03-12 22:15:06.207975
13685207,12243051,Entire home/apt,,Allston,8,5.0,6,3.0,79.0,,42.349722,-71.131119,2017-03-12 22:15:03.624539
15335514,12243051,Entire home/apt,,Roxbury,8,4.0,6,3.0,79.0,,42.335025,-71.075382,2017-03-12 22:15:03.604555
15463154,12243051,Entire home/apt,,Downtown,14,5.0,2,0.0,69.0,,42.355778,-71.059436,2017-03-12 22:15:02.086458
11512755,10138187,Entire home/apt,,Allston,0,0.0,4,2.0,75.0,,42.352725,-71.120651,2017-03-12 22:15:02.075417
15844652,12243051,Entire home/apt,,Downtown,1,0.0,4,1.0,79.0,,42.349983,-71.065918,2017-03-12 22:15:02.059978
12755021,9993095,Entire home/apt,,Allston,1,0.0,3,1.0,65.0,,42.348326,-71.136134,2017-03-12 22:15:02.040222
14744481,12243051,Entire home/apt,,Downtown,7,4.5,2,0.0,79.0,,42.353916,-71.059084,2017-03-12 22:15:00.692792
11590000,12243051,Entire home/apt,,Back Bay,20,4.5,2,1.0,79.0,,42.348892,-71.082406,2017-03-12 22:15:00.682169
8686165,12243051,Entire home/apt,,South End,18,4.5,4,1.0,79.0,,42.346324,-71.063016,2017-03-12 22:15:00.677728
12463555,67325902,Entire home/apt,,Jamaica Plain,9,5.0,4,2.0,75.0,,42.306834,-71.113312,2017-03-12 22:15:00.669651
15477336,12243051,Entire home/apt,,Roxbury,7,5.0,4,2.0,79.0,,42.335233,-71.076221,2017-03-12 22:15:00.667168
14487262,12243051,Entire home/apt,,Allston,3,5.0,4,2.0,79.0,,42.36358,-71.131505,2017-03-12 22:15:00.664873
15494775,21184200,Entire home/apt,,Downtown,17,5.0,5,1.0,70.0,,42.357019,-71.054717,2017-03-12 22:14:59.281191
15310203,97604265,Entire home/apt,,Jamaica Plain,8,4.5,4,2.0,69.0,,42.312935,-71.096467,2017-03-12 22:14:59.273667
2108738,10750832,Entire home/apt,,Back Bay,34,4.5,2,0.0,70.0,,42.350464,-71.08894,2017-03-12 22:14:56.514373
1426754,5578043,Entire home/apt,,North End,107,4.5,2,1.0,79.0,,42.364824,-71.053707,2017-03-12 22:14:56.507819
6006328,19066350,Entire home/apt,,Mattapan,20,4.5,5,2.0,65.0,,42.281892,-71.093627,2017-03-12 22:14:55.900570
16338697,91548283,Entire home/apt,,North End,2,0.0,8,3.0,75.0,,42.365264,-71.054855,2017-03-12 22:14:55.896068
13972531,83187856,Entire home/apt,,South Boston,1,0.0,2,1.0,70.0,,42.332484,-71.033936,2017-03-12 22:14:55.883193
182613,875739,Entire home/apt,,Charlestown,55,4.5,8,2.0,75.0,,42.377387,-71.060435,2017-03-12 22:14:53.048823
16890546,41456680,Entire home/apt,,Back Bay,0,0.0,8,3.0,1650.0,,42.354906,-71.073229,2017-03-12 22:14:45.663469
12972378,71380118,Entire home/apt,,Fenway,1,0.0,4,1.0,4000.0,,42.347934,-71.09758,2017-03-12 22:14:45.661235
12679021,38001139,Entire home/apt,,South Boston Waterfront,0,0.0,4,2.0,3000.0,,42.348358,-71.039875,2017-03-12 22:14:45.658218
8303267,4552954,Entire home/apt,,South End,2,0.0,8,5.0,1200.0,,42.342415,-71.074519,2017-03-12 22:14:44.258603
17472272,4434391,Entire home/apt,,West Roxbury,0,0.0,14,6.0,1100.0,,42.291034,-71.141995,2017-03-12 22:14:44.254768
6640662,32079650,Entire home/apt,,South Boston,1,0.0,9,3.0,1000.0,,42.336417,-71.047694,2017-03-12 22:14:44.239389
17037270,26704689,Entire home/apt,,South Boston,0,0.0,12,6.0,1200.0,,42.332848,-71.052242,2017-03-12 22:14:44.236974
13697966,32532791,Entire home/apt,,South End,11,4.0,2,0.0,1149.0,,42.343649,-71.079125,2017-03-12 22:14:44.232303
15232621,95459395,Entire home/apt,,Fenway,0,0.0,5,2.0,800.0,,42.34493,-71.09974,2017-03-12 22:14:42.390990
15718623,95459395,Entire home/apt,,Fenway,0,0.0,5,2.0,800.0,,42.345251,-71.097636,2017-03-12 22:14:42.388541
15285175,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,5,2.0,800.0,,42.35252,-71.045123,2017-03-12 22:14:42.385791
15190108,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,7,3.0,914.0,,42.352244,-71.045823,2017-03-12 22:14:42.380309
15188419,95459395,Entire home/apt,,Downtown,0,0.0,5,2.0,800.0,,42.352276,-71.063623,2017-03-12 22:14:42.378123
15188208,95459395,Entire home/apt,,Downtown,1,0.0,5,2.0,800.0,,42.352137,-71.062932,2017-03-12 22:14:42.373990
15285541,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,7,3.0,914.0,,42.351379,-71.045496,2017-03-12 22:14:42.371560
15285366,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,7,3.0,914.0,,42.351234,-71.047075,2017-03-12 22:14:42.369169
15268842,95459395,Entire home/apt,,Chinatown,1,0.0,5,2.0,800.0,,42.351563,-71.062661,2017-03-12 22:14:42.365395
15283836,95459395,Entire home/apt,,Chinatown,0,0.0,5,2.0,800.0,,42.350624,-71.060751,2017-03-12 22:14:42.363036
15284016,95459395,Entire home/apt,,Chinatown,0,0.0,5,2.0,800.0,,42.348741,-71.059628,2017-03-12 22:14:42.360719
14339068,49292206,Entire home/apt,,Charlestown,0,0.0,10,3.0,725.0,,42.375531,-71.062981,2017-03-12 22:14:41.025304
16179346,94865294,Entire home/apt,,East Boston,0,0.0,16,6.0,800.0,,42.383441,-70.999166,2017-03-12 22:14:41.018473
15126802,47172884,Entire home/apt,,Beacon Hill,3,5.0,6,4.0,900.0,,42.357209,-71.071721,2017-03-12 22:14:41.016139
15189894,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,5,2.0,800.0,,42.352383,-71.047151,2017-03-12 22:14:41.011669
50032,228845,Entire home/apt,,Jamaica Plain,16,5.0,12,4.0,725.0,,42.315911,-71.112757,2017-03-12 22:14:41.006742
15602584,100563038,Entire home/apt,,Back Bay,1,0.0,4,2.0,750.0,,42.350528,-71.079504,2017-03-12 22:14:41.004376
11521541,14133713,Entire home/apt,,Charlestown,7,4.5,6,4.0,780.0,,42.381952,-71.06867,2017-03-12 22:14:40.998132
16878187,21609039,Entire home/apt,,Roxbury,0,0.0,8,4.0,850.0,,42.340678,-71.081932,2017-03-12 22:14:40.211912
15726711,95459395,Entire home/apt,,West End,0,0.0,5,2.0,800.0,,42.363231,-71.067036,2017-03-12 22:14:40.206533
17560124,26704689,Entire home/apt,,South Boston,0,0.0,13,3.0,1000.0,,42.331709,-71.052136,2017-03-12 22:14:40.200085
15296865,1012005,Entire home/apt,,Bay Village,0,0.0,2,1.0,990.0,,42.348418,-71.068724,2017-03-12 22:14:40.197229
3351728,10502779,Entire home/apt,,Beacon Hill,9,5.0,7,5.0,849.0,,42.357131,-71.071314,2017-03-12 22:14:40.193366
1810397,9485021,Entire home/apt,,South End,29,5.0,8,3.0,900.0,,42.343639,-71.070235,2017-03-12 22:14:40.190467
1628130,333220,Entire home/apt,,Jamaica Plain,1,0.0,10,4.0,750.0,,42.311712,-71.118184,2017-03-12 22:14:40.187499
15287975,13335390,Entire home/apt,,Jamaica Plain,0,0.0,3,0.0,900.0,,42.323341,-71.102059,2017-03-12 22:14:40.172938
17574739,119359812,Entire home/apt,,Back Bay,0,0.0,3,2.0,750.0,,42.351856,-71.087431,2017-03-12 22:14:40.168668
15232287,95459395,Entire home/apt,,Fenway,0,0.0,3,1.0,571.0,,42.344854,-71.100518,2017-03-12 22:14:37.306247
115936,228845,Entire home/apt,,Jamaica Plain,8,4.0,12,4.0,525.0,,42.315576,-71.113057,2017-03-12 22:14:37.297457
10052824,30283594,Entire home/apt,,South Boston Waterfront,3,5.0,6,3.0,519.0,,42.351651,-71.045822,2017-03-12 22:14:37.288710
11734812,9419684,Entire home/apt,,South Boston Waterfront,5,5.0,6,3.0,506.0,,42.351416,-71.045845,2017-03-12 22:14:37.286312
10052622,30283594,Entire home/apt,,South Boston Waterfront,1,0.0,6,3.0,519.0,,42.351435,-71.046355,2017-03-12 22:14:37.284229
10052920,30283594,Entire home/apt,,South Boston Waterfront,0,0.0,6,3.0,519.0,,42.351325,-71.046397,2017-03-12 22:14:37.281425
5919529,24196977,Entire home/apt,,Back Bay,15,5.0,6,3.0,550.0,,42.35037,-71.070345,2017-03-12 22:14:35.928724
14775078,4140161,Entire home/apt,,South Boston Waterfront,0,0.0,6,2.0,599.0,,42.34727,-71.039261,2017-03-12 22:14:35.926543
3673688,18142992,Entire home/apt,,Back Bay,36,4.5,4,1.0,699.0,,42.345051,-71.079889,2017-03-12 22:14:35.924247
3415245,17219748,Entire home/apt,,South End,2,0.0,6,3.0,700.0,,42.344182,-71.071437,2017-03-12 22:14:35.917896
10020017,31036880,Entire home/apt,,South Boston,0,0.0,5,3.0,700.0,,42.336059,-71.043347,2017-03-12 22:14:35.912325
15231923,95459395,Entire home/apt,,Fenway,0,0.0,3,1.0,571.0,,42.343481,-71.100628,2017-03-12 22:14:35.908302
6838488,14785487,Entire home/apt,,Allston,7,4.0,12,4.0,550.0,,42.357695,-71.128695,2017-03-12 22:14:35.902255
15284907,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,3,1.0,571.0,,42.351239,-71.045755,2017-03-12 22:14:35.898066
15189699,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,3,1.0,571.0,,42.352795,-71.045748,2017-03-12 22:14:35.894312
15718448,95459395,Entire home/apt,,Fenway,0,0.0,3,1.0,571.0,,42.343802,-71.097731,2017-03-12 22:14:35.892076
743211,2796082,Entire home/apt,,Jamaica Plain,51,5.0,10,4.0,550.0,,42.305813,-71.112597,2017-03-12 22:14:35.888828
7618925,11228809,Entire home/apt,,Roxbury,3,5.0,8,4.0,600.0,,42.32964,-71.092741,2017-03-12 22:14:34.290690
7740592,4552954,Entire home/apt,,South End,2,0.0,4,2.0,700.0,,42.344032,-71.07408,2017-03-12 22:14:34.288306
16710717,35266096,Entire home/apt,,Downtown,0,0.0,4,1.0,685.0,,42.359038,-71.054083,2017-03-12 22:14:34.285444
16710622,35716992,Entire home/apt,,Downtown,0,0.0,4,1.0,556.0,,42.359911,-71.055094,2017-03-12 22:14:32.900797
2649521,13563081,Entire home/apt,,South Boston Waterfront,9,5.0,6,3.0,600.0,,42.343165,-71.053388,2017-03-12 22:14:32.895880
15189425,95459395,Entire home/apt,,South Boston Waterfront,0,0.0,3,1.0,571.0,,42.35077,-71.046572,2017-03-12 22:14:32.893177
11970702,6201198,Entire home/apt,,South Boston,3,5.0,4,2.0,700.0,,42.3379,-71.043219,2017-03-12 22:14:32.885378
14935220,93938503,Entire home/apt,,Back Bay,13,5.0,16,7.0,520.0,,42.351105,-71.078893,2017-03-12 22:14:32.876010
17015212,108172638,Entire home/apt,,South End,1,0.0,7,2.0,532.0,,42.344576,-71.06405,2017-03-12 22:14:32.873597
6972426,36559227,Entire home/apt,,South End,24,5.0,4,2.0,575.0,,42.341412,-71.081137,2017-03-12 22:14:32.870965
15041595,63218173,Entire home/apt,,Allston,6,5.0,14,6.0,699.0,,42.357952,-71.135277,2017-03-12 22:14:32.868900
16702101,22541573,Entire home/apt,,West End,0,0.0,4,2.0,514.0,,42.362983,-71.064072,2017-03-12 22:14:31.668289
11735784,9419684,Entire home/apt,,South Boston Waterfront,5,5.0,6,3.0,506.0,,42.352645,-71.045701,2017-03-12 22:14:31.660693
6544715,33986390,Entire home/apt,,South Boston,14,4.5,10,5.0,700.0,,42.336763,-71.045216,2017-03-12 22:14:31.656614
17656957,19246369,Entire home/apt,,Charlestown,0,0.0,10,5.0,555.0,,42.38488,-71.077011,2017-03-12 22:14:31.652121
14935662,93944371,Entire home/apt,,Roxbury,2,0.0,8,3.0,550.0,,42.335602,-71.075999,2017-03-12 22:14:31.648081
10052445,30283594,Entire home/apt,,South Boston Waterfront,4,4.5,6,3.0,519.0,,42.351305,-71.047652,2017-03-12 22:14:31.643267
7527149,10502779,Entire home/apt,,Beacon Hill,17,5.0,7,4.0,700.0,,42.357034,-71.070562,2017-03-12 22:14:31.640141
5690424,28090138,Entire home/apt,,Beacon Hill,58,4.5,7,4.0,690.0,,42.358186,-71.071774,2017-03-12 22:14:31.633680
7853079,814298,Entire home/apt,,Back Bay,28,4.5,6,3.0,568.0,,42.350618,-71.082791,2017-03-12 22:14:31.083825
17302288,85996580,Entire home/apt,,Dorchester,0,0.0,6,2.0,650.0,,42.317474,-71.039244,2017-03-12 22:14:31.080939
12362389,2025724,Entire home/apt,,Back Bay,0,0.0,4,2.0,600.0,,42.354574,-71.072428,2017-03-12 22:14:31.073715
16037167,2471419,Entire home/apt,,South End,5,5.0,10,5.0,600.0,,42.338956,-71.07818,2017-03-12 22:14:31.067008
5088560,21609039,Entire home/apt,,South End,43,5.0,4,2.0,600.0,,42.341445,-71.080511,2017-03-12 22:14:31.064194
8389735,41456680,Entire home/apt,,Downtown,0,0.0,4,2.0,600.0,,42.352815,-71.063713,2017-03-12 22:14:31.056804
17640788,119996751,Entire home/apt,,South Boston,0,0.0,6,3.0,550.0,,42.336607,-71.041533,2017-03-12 22:14:31.054143
15924133,19572355,Entire home/apt,,Roxbury,2,0.0,8,3.0,550.0,,42.335103,-71.076887,2017-03-12 22:14:31.051011
17559931,118122992,Entire home/apt,,Chinatown,0,0.0,8,4.0,585.0,,42.348099,-71.06209,2017-03-12 22:14:31.046795
5940069,8479265,Entire home/apt,,Roxbury,19,4.5,6,2.0,330.0,,42.337872,-71.078764,2017-03-12 22:13:04.509610
10945558,51673899,Entire home/apt,,Back Bay,0,0.0,6,2.0,349.0,,42.346686,-71.079573,2017-03-12 22:13:02.783002
14896820,10733730,Entire home/apt,,South Boston Waterfront,1,0.0,6,2.0,499.0,,42.347583,-71.037896,2017-03-12 22:13:02.768579
10053235,30283594,Entire home/apt,,South Boston Waterfront,0,0.0,3,1.0,319.0,,42.352919,-71.048031,2017-03-12 22:12:59.818987
3749523,3842205,Entire home/apt,,Charlestown,130,4.5,7,4.0,450.0,,42.371913,-71.06333,2017-03-12 22:12:49.427472
9858,25188,Entire home/apt,,Back Bay,1,0.0,6,2.0,449.0,,42.344471,-71.081786,2017-03-12 22:12:42.019016
25142,25188,Entire home/apt,,Fenway,9,4.5,4,2.0,349.0,,42.344865,-71.1026,2017-03-12 22:12:40.841404
2214923,9419684,Entire home/apt,,Fenway,1,0.0,5,2.0,337.0,,42.344324,-71.097563,2017-03-12 22:12:40.835345
14205208,4061992,Entire home/apt,,Beacon Hill,4,0.0,5,2.0,400.0,,42.360524,-71.068528,2017-03-12 22:12:40.827239
7133949,845174,Entire home/apt,,South Boston Waterfront,8,4.5,4,2.0,340.0,,42.348234,-71.04922,2017-03-12 22:12:40.821534
4446413,9419684,Entire home/apt,,Back Bay,7,3.5,5,2.0,324.0,,42.345003,-71.079491,2017-03-12 22:12:39.983248
4490826,9419684,Entire home/apt,,Back Bay,3,4.0,5,2.0,324.0,,42.345005,-71.079553,2017-03-12 22:12:39.980485
1964878,9419684,Entire home/apt,,Back Bay,12,4.5,5,2.0,324.0,,42.345966,-71.078297,2017-03-12 22:12:39.977862
4132983,9419684,Entire home/apt,,Back Bay,19,4.5,5,2.0,324.0,,42.346026,-71.079917,2017-03-12 22:12:39.975125
1776190,25188,Entire home/apt,,Back Bay,1,0.0,2,1.0,349.0,,42.34632,-71.078073,2017-03-12 22:12:39.969133
21337,25188,Entire home/apt,,Back Bay,12,4.5,4,2.0,329.0,,42.346425,-71.07827,2017-03-12 22:12:39.965532
4143561,9419684,Entire home/apt,,Back Bay,15,4.5,5,2.0,324.0,,42.346762,-71.079951,2017-03-12 22:12:39.961474
197146,25188,Entire home/apt,,Back Bay,22,4.5,4,2.0,356.0,,42.347946,-71.084882,2017-03-12 22:12:39.957531
10859498,51673899,Entire home/apt,,Back Bay,0,0.0,6,2.0,349.0,,42.34811,-71.086283,2017-03-12 22:12:39.955534
4445906,9419684,Entire home/apt,,Chinatown,4,4.5,5,2.0,350.0,,42.351581,-71.061727,2017-03-12 22:12:39.260021
13060113,62461042,Entire home/apt,,Back Bay,0,0.0,3,1.0,430.0,,42.3514,-71.076508,2017-03-12 22:12:39.250144
2246959,9419684,Entire home/apt,,Back Bay,22,4.5,5,2.0,324.0,,42.346483,-71.079675,2017-03-12 22:12:39.246545
716643,25188,Entire home/apt,,Back Bay,8,4.5,4,2.0,349.0,,42.346097,-71.078986,2017-03-12 22:12:37.771973
10569282,48494513,Entire home/apt,,Back Bay,36,4.5,6,3.0,379.0,,42.353956,-71.074446,2017-03-12 22:12:23.892004
5903001,30658962,Entire home/apt,,Back Bay,14,4.0,4,1.0,325.0,,42.350006,-71.077574,2017-03-12 22:12:15.199905
8327907,23955944,Entire home/apt,,Downtown,7,5.0,2,1.0,399.0,,42.361993,-71.050523,2017-03-12 22:12:15.196339
10475848,53989804,Entire home/apt,,South Boston Waterfront,18,4.5,5,2.0,361.0,,42.349158,-71.050065,2017-03-12 22:12:15.191072
15417450,1444340,Entire home/apt,,Back Bay,0,0.0,6,3.0,400.0,,42.349782,-71.08888,2017-03-12 22:12:14.438240
10054194,30283594,Entire home/apt,,South Boston Waterfront,2,0.0,3,1.0,319.0,,42.35285,-71.047517,2017-03-12 22:12:13.088730
11787441,54099497,Entire home/apt,,South Boston,3,5.0,4,2.0,400.0,,42.337489,-71.040315,2017-03-12 22:12:13.067370
15173160,814298,Entire home/apt,,Back Bay,3,5.0,4,2.0,336.0,,42.348742,-71.090677,2017-03-12 22:12:13.064770
8201104,43217109,Entire home/apt,,South End,1,0.0,5,3.0,420.0,,42.337502,-71.076538,2017-03-12 22:12:11.905790
5380160,27889531,Entire home/apt,,South Boston,33,4.5,2,1.0,325.0,,42.340527,-71.048662,2017-03-12 22:12:10.472583
15819226,5139380,Entire home/apt,,Back Bay,0,0.0,4,1.0,350.0,,42.351726,-71.086413,2017-03-12 22:12:10.442662
15930433,7551650,Entire home/apt,,Dorchester,1,0.0,8,4.0,350.0,,42.300384,-71.051336,2017-03-12 22:12:07.586158
